年份,省份,道路网密度,万人公交车标台数,公交站点500m覆盖率,新能源充电桩数量,人均道路面积,绿色交通出行分担率,私家车拥有量,城市化率,人口密度,人均GDP,全年空气质量优良天数,可吸入颗粒物年均浓度,二氧化碳年排放量,高峰期平均车速,高峰拥堵延时指数,建成区绿化覆盖率,环保财政支出占比,道路运输财政支出占比,新能源车辆占有率
2017,贵州,0.14622641509433962,0.010070493454179263,0.24338624338624348,0.0066747790479817,0.014358108108108102,0.27530364372469657,0.8855261058820848,0.0412348401323044,0.053014446883455,0.17072609997100846,0.8,0.7340862422997947,0.8367757097183568,0.3011494252873562,0.6380090497737556,0.07473245057137674,0.25842696629213485,0.5820895522388059,0.011239901650860553
2017,云南,0.05849056603773584,0.05236656596173213,0.2645502645502646,0.00785576517139475,0.02956081081081078,0.3238866396761134,0.8119259782583923,0.019404630650496198,0.028332227270406858,0.18553118254154383,0.7647058823529411,0.7638603696098563,0.7207390583148154,0.4655172413793104,0.6165158371040722,0.07074188282241972,0.30786516853932583,0.5109745390693591,0.009834913944502987
2017,陕西,0.19905660377358494,0.14803625377643506,0.4021164021164022,0.01021773741822085,0.19510135135135137,0.3643724696356276,0.8396841313612434,0.30826901874310925,0.0464035938536934,0.25746532554562296,0.07647058823529412,0.10985626283367578,0.8530014756681671,0.20287356321839084,0.4626696832579186,0.11427534917467802,0.5752808988764044,0.2704126426690079,0.013347383210396909
2017,甘肃,0.07358490566037737,0.05740181268882174,0.1296296296296294,0.0019508345543295007,0.1731418918918919,0.13765182186234814,0.9362261370283431,0.03042998897464173,0.013043034356016132,0.1398602496228328,0.36470588235294116,0.25462012320328553,0.9043160382749684,0.1362068965517242,0.5135746606334841,0.03754761472882278,0.5325842696629214,0.31870061457418786,0.005619950825430278
2017,青海,0.0,0.22557905337361533,0.060846560846560774,0.00029800584422572286,0.21283783783783783,0.04048582995951418,0.9964219786230315,0.19669239250275636,0.0,0.19824961175321357,0.711764705882353,0.5164271047227926,0.9882682308657355,0.6097701149425289,0.7058823529411765,0.00036277888626881947,0.946067415730337,0.9517120280948199,0.007376185458377239
2017,宁夏,0.16886792452830188,0.36958710976837866,0.15079365079365087,0.0013603414926229758,0.5996621621621622,0.05668016194331979,0.9825998769342966,0.30496141124586545,0.025039563020062282,0.21419496728755377,0.3588235294117647,0.25462012320328553,0.9927304054289389,0.5413793103448274,0.9558823529411763,0.03664066751315073,0.797752808988764,0.7129060579455662,0.008429926238145417
2017,新疆,0.0028301886792452802,0.18630412890231624,0.17460317460317445,0.0025413276160360255,0.3234797297297297,0.09311740890688278,0.9136413014577968,0.1490628445424476,0.0017356679769258258,0.2133039847692771,0.4588235294117647,0.2114989733059548,0.7368710430733116,0.9597701149425286,0.48529411764705876,0.1137311808452748,0.18202247191011237,0.5258999122036875,0.004917456972251493
2018,北京,0.7179245283018868,0.8690835850956697,0.6825396825396826,0.04744087481271161,0.3589527027027027,0.8785425101214575,0.8459665595539247,0.9338478500551268,0.33909336872734697,0.740484029715421,0.32941176470588235,0.44763860369609854,0.6516779481329358,0.05977011494252868,0.14140271493212664,0.14347904951931795,0.4539325842696628,0.26075504828797186,0.13663505444327362
2018,天津,0.9207547169811321,0.8298086606243706,0.6587301587301585,0.007014174592794329,0.7398648648648648,0.46963562753036453,0.932712687162424,0.8599779492833518,0.2945785900250141,0.4476277705863127,0.11764705882352941,0.2689938398357291,0.9193649385554472,0.20402298850574715,0.5158371040723981,0.07309994558316706,0.02247191011235952,0.10974539069359086,0.049174569722514924
2018,河北,0.339622641509434,0.14904330312185296,0.35714285714285715,0.016914590973182233,0.2432432432432432,0.20647773279352236,0.4915867119426909,0.2970231532524807,0.09832048598703354,0.20478194472399858,0.08235294117647059,0.21355236139630396,0.7814787491384483,0.30747126436781613,0.6255656108597283,0.15454380555051697,0.593258426966292,0.16154521510096573,0.012644889357218124
2018,山西,0.2952830188679246,0.11782477341389727,0.3333333333333332,0.008664243989525646,0.2854729729729729,0.24291497975708506,0.8042381701193433,0.3406835722160971,0.05497983562203277,0.2128977336728608,0.13529411764705881,0.21355236139630396,0.773500358458071,0.24195402298850577,0.5576923076923077,0.07618356611645202,0.7101123595505618,0.32572431957857767,0.013347383210396909
2018,内蒙古,0.07169811320754717,0.15609264853977844,0.21693121693121703,0.004539070497697353,0.5565878378378378,0.10931174089068839,0.8422252102372433,0.45314222712238156,0.003165041604982388,0.30975168825029503,0.4470588235294118,0.43326488706365507,0.8102376041231227,0.3281609195402299,0.6459276018099547,0.11064756031198983,0.4134831460674157,0.3915715539947322,0.007024938531787847
2018,辽宁,0.3820754716981132,0.34441087613293053,0.5661375661375659,0.007839209291159988,0.49155405405405406,0.2874493927125507,0.7666233657710219,0.528114663726571,0.07164735310633519,0.2593904017638684,0.5,0.47535934291581106,0.4802914390734462,0.7402298850574711,0.5147058823529411,0.21059314347904953,0.09662921348314606,0.14661984196663738,0.008429926238145417
2018,吉林,0.22169811320754718,0.31017119838872104,0.4021164021164022,0.005364105196063011,0.3885135135135135,0.18623481781376527,0.8830495985171343,0.3914002205071665,0.03177803869518607,0.2125237980045685,0.5647058823529412,0.5574948665297741,0.8849598008399966,0.18735632183908052,0.49660633484162897,0.11445673861781243,0.6224719101123595,0.3353819139596137,0.01475237091675448
2018,黑龙江,0.10754716981132074,0.33836858006042303,0.38095238095238076,0.006189139894428671,0.3505067567567568,0.15789473684210523,0.8659837279792155,0.3693495038588754,0.015876257083056816,0.18320447171661403,0.5117647058823529,0.47535934291581106,0.789922543307001,0.5706896551724139,0.5248868778280542,0.11699619082169417,0.42696629213483145,0.2985074626865671,0.01018616087109238
2018,上海,0.7141509433962264,0.5206445115810675,0.6825396825396826,0.04991597890780858,0.19425675675675677,0.7894736842105268,0.9129500064571511,0.9691289966923924,0.9943590790749911,0.7044477108674014,0.6,0.6262833675564682,0.30191955753764066,0.1057471264367816,0.3167420814479638,0.24161073825503354,0.42247191011235957,0.3529411764705882,0.19634703196347036
2018,江苏,0.24245283018867927,0.35045317220543815,0.5661375661375659,0.06943536170459343,0.6680743243243243,0.554655870445344,0.44605240168037863,0.5834619625137817,0.1990402777068763,0.5107859666098531,0.4823529411764706,0.570841889117043,0.3799283849187518,0.2045977011494252,0.409502262443439,0.5216760384545619,0.16853932584269662,0.1861281826163301,0.035124692658939236
2018,浙江,0.219811320754717,0.4078549848942598,0.5899470899470899,0.06606899939019174,0.43412162162162166,0.5060728744939275,0.516283415756968,0.5700110253583242,0.14970136300985246,0.43645586543486414,0.5352941176470588,0.5852156057494866,0.6083905126968678,0.5724137931034481,0.4106334841628959,0.29239978233266817,0.1438202247191011,0.2352941176470588,0.0505795574288725
2018,安徽,0.25943396226415094,0.09969788519637465,0.44973544973544977,0.026815007353570137,0.3293918918918919,0.29149797570850217,0.7589317593077933,0.25711135611907393,0.10863239573229873,0.2611585173312258,0.5647058823529412,0.43326488706365507,0.7150601631015336,0.5729885057471265,0.6142533936651582,0.1837475058951569,0.32134831460674157,0.16330114135206317,0.027046013347383213
2018,福建,0.2358490566037736,0.26183282980866057,0.4259259259259258,0.023514868560107503,0.37162162162162166,0.26315789473684215,0.8210077713712709,0.4773980154355016,0.08241870437490427,0.4409661759030316,0.8058823529411765,0.8049281314168378,0.6871546021088458,0.40977011494252863,0.6447963800904977,0.1195356430255759,0.2764044943820224,0.23792800702370498,0.02915349490691957
2018,江西,0.21226415094339623,0.050352467270896276,0.30952380952380965,0.01278941748135394,0.2508445945945946,0.1659919028340082,0.8459551645813866,0.2921719955898567,0.0668997906988616,0.23540773760611003,0.6941176470588235,0.502053388090349,0.7958094296060167,0.5247126436781608,0.745475113122172,0.11518229639035008,0.5910112359550561,0.14661984196663738,0.02072356866877415
2018,山东,0.34622641509433966,0.31822759315206445,0.5185185185185184,0.03341528494049541,0.5988175675675675,0.31578947368421073,0.3021338985239712,0.3755237045203969,0.1608300576854357,0.3108642622757079,0.01764705882352941,0.28234086242299794,0.40571509249375115,0.6074712643678158,0.49660633484162897,0.4302557591148195,0.1797752808988764,0.03160667251975416,0.017211099402880226
2018,河南,0.2745283018867925,0.10171198388721045,0.4973544973544973,0.024339903258473163,0.13006756756756757,0.348178137651822,0.5269870932944385,0.16670341786108053,0.14870590637602737,0.23525077695522192,0.08823529411764706,0.28234086242299794,0.5805966276694774,0.5235632183908047,0.6606334841628959,0.1830219481226193,0.16853932584269662,0.10623353819139596,0.01615735862311205
2018,湖北,0.1877358490566038,0.18227593152064453,0.6137566137566138,0.035065354337226726,0.36993243243243235,0.5182186234817816,0.765328137225856,0.3561190738699007,0.07917708918270457,0.3309690750585833,0.4294117647058823,0.4887063655030801,0.49707143584296143,0.07068965517241381,0.28846153846153855,0.15762742608380192,0.2696629213483146,0.3529411764705882,0.02528977871443625
